order_id,customer_id,order_date,status,payment_method,shipping_cost,campaign_id
1760,380,2025-06-12,Completado,Transferencia,0.0,18
1761,308,2025-11-09,Completado,Transferencia,0.0,15
1762,376,2024-10-25,Pendiente,Tarjeta de crédito,2.5,14
1763,42,2026-04-12,Completado,Billetera virtual,7.99,10
1764,292,2025-03-20,Completado,Tarjeta de débito,4.99,4
1765,586,2025-04-21,Cancelado,Efectivo (retiro en local),0.0,
1766,9,2024-08-28,Cancelado,Efectivo (retiro en local),0.0,1
1767,207,2025-01-06,Cancelado,Efectivo (retiro en local),2.5,3
1768,170,2026-02-25,Completado,Tarjeta de débito,4.99,
1769,167,2026-02-23,Cancelado,Efectivo (retiro en local),0.0,15
1770,72,2026-04-18,Completado,Tarjeta de débito,0.0,10
1771,88,2024-06-12,Pendiente,Tarjeta de débito,7.99,15
1772,270,2026-01-28,Completado,Billetera virtual,0.0,13
1773,354,2024-07-30,Pendiente,Billetera virtual,2.5,9
1774,214,2024-09-29,Completado,Tarjeta de crédito,0.0,13
1775,409,2025-09-16,Completado,Tarjeta de crédito,0.0,17
1776,326,2025-11-18,Pendiente,Tarjeta de crédito,0.0,16
1777,548,2025-10-16,Completado,Transferencia,7.99,15
1778,564,2025-05-12,Reembolsado,Transferencia,0.0,8
1779,25,2025-01-06,Completado,Efectivo (retiro en local),0.0,5
1780,242,2025-07-27,Completado,Billetera virtual,0.0,14
1781,91,2024-10-12,Completado,Billetera virtual,0.0,1
1782,114,2025-03-03,Completado,Tarjeta de crédito,0.0,12
1783,75,2025-07-30,Cancelado,Billetera virtual,0.0,1
1784,350,2025-05-14,Reembolsado,Transferencia,2.5,9
1785,280,2026-03-10,Reembolsado,Transferencia,0.0,8
1786,102,2026-03-30,Pendiente,Billetera virtual,7.99,4
1787,588,2024-08-27,Completado,Transferencia,0.0,15
1788,266,2024-06-20,Completado,Transferencia,4.99,18
1789,499,2026-01-06,Completado,Efectivo (retiro en local),0.0,1
1790,87,2026-06-30,Pendiente,Billetera virtual,7.99,9
1791,314,2025-09-16,Cancelado,Transferencia,7.99,8
1792,456,2024-06-14,Completado,Efectivo (retiro en local),0.0,2
1793,296,2024-11-25,Reembolsado,Tarjeta de débito,0.0,9
1794,504,2026-01-09,Cancelado,Tarjeta de crédito,7.99,4
1795,388,2025-03-08,Reembolsado,Billetera virtual,7.99,13
1796,67,2025-11-20,Pendiente,Billetera virtual,0.0,14
1797,597,2025-10-30,Completado,Tarjeta de crédito,4.99,12
1798,190,2025-02-02,Completado,Billetera virtual,0.0,15
1799,569,2024-07-02,Cancelado,Tarjeta de débito,0.0,10
1800,209,2025-12-15,Completado,Efectivo (retiro en local),7.99,9
1801,608,2024-06-22,Completado,Tarjeta de crédito,0.0,13
1802,528,2025-01-27,Completado,Efectivo (retiro en local),0.0,17
1803,420,2026-05-02,Completado,Efectivo (retiro en local),2.5,9
1804,276,2025-05-15,Completado,Transferencia,2.5,2
1805,592,2025-05-25,Completado,Tarjeta de crédito,0.0,7
1806,129,2025-07-04,Reembolsado,Transferencia,0.0,3
1807,391,2025-01-19,Completado,Tarjeta de crédito,2.5,14
1808,572,2024-12-22,Completado,Efectivo (retiro en local),4.99,
1809,215,2025-07-15,Reembolsado,Billetera virtual,4.99,4
1810,410,2024-11-11,Pendiente,Efectivo (retiro en local),0.0,12
1811,239,2025-01-21,Reembolsado,Billetera virtual,7.99,
1812,35,2024-12-27,Reembolsado,Billetera virtual,0.0,6
1813,85,2024-10-09,Completado,Billetera virtual,4.99,18
1814,104,2026-01-28,Cancelado,Transferencia,7.99,1
1815,502,2026-04-13,Reembolsado,Efectivo (retiro en local),0.0,12
1816,227,2026-02-08,Completado,Efectivo (retiro en local),4.99,12
1817,31,2024-10-09,Completado,Tarjeta de crédito,2.5,11
1818,305,2026-01-03,Cancelado,Efectivo (retiro en local),2.5,5
1819,1,2025-01-23,Cancelado,Transferencia,0.0,7
1820,411,2025-02-03,Reembolsado,Billetera virtual,0.0,4
1821,526,2025-10-16,Completado,Tarjeta de crédito,0.0,2
1822,479,2024-12-26,Completado,Billetera virtual,0.0,3
1823,518,2025-09-06,Completado,Efectivo (retiro en local),0.0,17
1824,99,2026-01-16,Completado,Tarjeta de crédito,4.99,
1825,158,2025-07-29,Completado,Transferencia,2.5,15
1826,425,2025-03-27,Pendiente,Transferencia,7.99,15
1827,503,2025-02-08,Reembolsado,Transferencia,2.5,11
1828,196,2025-08-28,Cancelado,Transferencia,7.99,12
1829,220,2025-10-29,Completado,Billetera virtual,0.0,8
1830,585,2026-03-23,Cancelado,Billetera virtual,0.0,10
1831,241,2025-10-30,Completado,Tarjeta de crédito,0.0,14
1832,597,2024-10-04,Reembolsado,Tarjeta de crédito,2.5,
1833,565,2025-07-24,Reembolsado,Efectivo (retiro en local),7.99,
1834,494,2024-12-15,Pendiente,Efectivo (retiro en local),0.0,1
1835,363,2025-09-20,Completado,Efectivo (retiro en local),0.0,9
1836,590,2024-09-06,Reembolsado,Efectivo (retiro en local),0.0,16
1837,572,2026-06-03,Pendiente,Transferencia,0.0,13
1838,606,2025-01-12,Completado,Tarjeta de débito,0.0,4
1839,219,2025-10-03,Pendiente,Tarjeta de crédito,2.5,13
1840,109,2024-08-09,Reembolsado,Tarjeta de débito,2.5,2
1841,607,2025-06-15,Completado,Billetera virtual,0.0,13
1842,442,2024-07-20,Pendiente,Tarjeta de crédito,4.99,
1843,236,2026-04-27,Cancelado,Efectivo (retiro en local),0.0,4
1844,521,2025-10-21,Cancelado,Tarjeta de débito,0.0,11
1845,569,2026-04-05,Reembolsado,Efectivo (retiro en local),7.99,17
1846,415,2025-12-13,Completado,Transferencia,0.0,
1847,415,2025-03-08,Pendiente,Tarjeta de crédito,7.99,15
1848,417,2024-07-14,Cancelado,Tarjeta de crédito,7.99,17
1849,341,2025-10-27,Completado,Billetera virtual,0.0,12
1850,146,2026-02-13,Completado,Tarjeta de crédito,0.0,2
1851,400,2026-02-10,Completado,Efectivo (retiro en local),0.0,4
1852,293,2025-10-21,Completado,Efectivo (retiro en local),7.99,10
1853,385,2025-11-14,Completado,Efectivo (retiro en local),0.0,2
1854,535,2024-10-09,Completado,Billetera virtual,4.99,17
1855,65,2025-06-08,Pendiente,Billetera virtual,0.0,4
1856,281,2024-12-01,Completado,Transferencia,0.0,8
1857,154,2024-06-09,Reembolsado,Transferencia,7.99,5
1858,154,2024-10-08,Reembolsado,Tarjeta de crédito,0.0,17
1859,232,2026-06-13,Completado,Transferencia,7.99,18
1860,552,2025-10-11,Cancelado,Tarjeta de débito,0.0,4
1861,223,2025-10-17,Cancelado,Efectivo (retiro en local),7.99,14
1862,44,2026-04-29,Cancelado,Billetera virtual,0.0,7
1863,341,2025-06-06,Cancelado,Billetera virtual,2.5,7
1864,153,2025-04-19,Completado,Transferencia,7.99,3
1865,540,2026-04-27,Cancelado,Tarjeta de débito,4.99,
1866,269,2025-08-26,Completado,Billetera virtual,2.5,10
1867,74,2026-05-02,Pendiente,Tarjeta de débito,7.99,10
1868,270,2025-01-12,Completado,Tarjeta de crédito,0.0,10
1869,606,2026-02-02,Completado,Transferencia,0.0,12
1870,372,2025-01-19,Completado,Tarjeta de débito,0.0,16
1871,309,2026-02-05,Cancelado,Billetera virtual,0.0,15
1872,55,2026-05-29,Pendiente,Tarjeta de débito,0.0,9
1873,165,2024-11-19,Completado,Tarjeta de débito,4.99,8
1874,538,2025-01-10,Pendiente,Billetera virtual,4.99,12
1875,362,2025-07-17,Completado,Tarjeta de crédito,7.99,12
1876,516,2025-07-31,Pendiente,Efectivo (retiro en local),0.0,13
1877,38,2025-07-17,Completado,Billetera virtual,0.0,6
1878,534,2026-04-05,Completado,Billetera virtual,0.0,1
1879,479,2025-12-23,Reembolsado,Tarjeta de crédito,2.5,
1880,566,2026-03-03,Reembolsado,Transferencia,4.99,6
1881,199,2026-05-07,Completado,Transferencia,4.99,13
1882,375,2026-01-03,Completado,Transferencia,4.99,11
1883,264,2026-01-31,Completado,Efectivo (retiro en local),0.0,5
1884,118,2025-06-08,Pendiente,Tarjeta de crédito,0.0,1
1885,343,2025-04-12,Cancelado,Tarjeta de crédito,0.0,7
1886,268,2026-01-21,Cancelado,Tarjeta de crédito,0.0,
1887,237,2025-07-02,Completado,Tarjeta de débito,0.0,16
1888,450,2024-11-10,Completado,Transferencia,4.99,13
1889,455,2026-02-23,Completado,Tarjeta de débito,2.5,12
1890,316,2026-04-26,Cancelado,Tarjeta de crédito,2.5,13
1891,417,2025-11-03,Cancelado,Efectivo (retiro en local),7.99,15
1892,200,2025-07-26,Completado,Transferencia,2.5,
1893,360,2026-01-30,Completado,Transferencia,7.99,8
1894,328,2026-03-26,Completado,Tarjeta de débito,0.0,
1895,537,2026-02-16,Completado,Transferencia,0.0,18
1896,547,2025-06-16,Completado,Efectivo (retiro en local),0.0,3
1897,282,2024-08-29,Completado,Tarjeta de crédito,7.99,10
1898,145,2025-07-23,Completado,Efectivo (retiro en local),0.0,15
1899,39,2025-02-09,Completado,Tarjeta de débito,2.5,4
1900,495,2025-11-29,Completado,Efectivo (retiro en local),0.0,1
1901,270,2025-02-13,Completado,Transferencia,2.5,18
1902,188,2025-07-25,Completado,Tarjeta de débito,2.5,
1903,409,2024-09-06,Pendiente,Tarjeta de débito,4.99,1
1904,105,2026-05-18,Reembolsado,Tarjeta de débito,0.0,13
1905,466,2025-11-23,Completado,Efectivo (retiro en local),7.99,18
1906,360,2025-09-17,Completado,Billetera virtual,0.0,7
1907,491,2024-12-07,Cancelado,Tarjeta de crédito,4.99,
1908,263,2025-02-07,Reembolsado,Tarjeta de crédito,2.5,13
1909,351,2024-11-06,Completado,Efectivo (retiro en local),4.99,
1910,39,2024-10-12,Cancelado,Efectivo (retiro en local),7.99,17
1911,31,2025-08-25,Cancelado,Efectivo (retiro en local),0.0,9
1912,366,2025-01-07,Completado,Efectivo (retiro en local),0.0,
1913,545,2024-10-22,Reembolsado,Tarjeta de crédito,7.99,10
1914,539,2024-11-01,Completado,Transferencia,7.99,8
1915,193,2025-11-10,Pendiente,Tarjeta de débito,2.5,6
1916,374,2026-03-25,Completado,Billetera virtual,4.99,14
1917,250,2024-07-25,Cancelado,Tarjeta de crédito,4.99,11
1918,334,2026-06-25,Completado,Efectivo (retiro en local),4.99,2
1919,370,2025-05-21,Pendiente,Transferencia,4.99,4
1920,338,2025-04-04,Completado,Billetera virtual,7.99,13
1921,255,2025-10-08,Cancelado,Billetera virtual,4.99,
1922,339,2025-06-08,Cancelado,Transferencia,4.99,7
1923,227,2025-05-18,Completado,Tarjeta de débito,2.5,11
1924,203,2024-08-04,Completado,Transferencia,0.0,18
1925,290,2025-06-09,Completado,Efectivo (retiro en local),0.0,7
1926,220,2024-12-26,Completado,Billetera virtual,7.99,11
1927,53,2025-03-28,Completado,Tarjeta de crédito,2.5,
1928,229,2025-07-06,Cancelado,Billetera virtual,0.0,17
1929,26,2024-08-30,Completado,Transferencia,0.0,15
1930,166,2025-07-21,Completado,Tarjeta de crédito,0.0,17
1931,602,2024-07-14,Completado,Tarjeta de crédito,7.99,5
1932,443,2025-07-19,Completado,Transferencia,0.0,
1933,573,2024-12-16,Pendiente,Tarjeta de débito,2.5,17
1934,540,2025-08-31,Reembolsado,Tarjeta de crédito,0.0,6
1935,598,2024-06-12,Pendiente,Efectivo (retiro en local),4.99,10
1936,591,2024-10-28,Completado,Tarjeta de débito,0.0,10
1937,424,2025-10-17,Completado,Efectivo (retiro en local),0.0,13
1938,576,2026-04-25,Completado,Tarjeta de crédito,0.0,8
1939,491,2026-03-30,Completado,Transferencia,7.99,6
1940,299,2024-11-02,Completado,Efectivo (retiro en local),2.5,12
1941,541,2025-05-22,Reembolsado,Tarjeta de crédito,0.0,11
1942,191,2026-05-28,Cancelado,Efectivo (retiro en local),2.5,11
1943,518,2026-02-21,Completado,Billetera virtual,0.0,
1944,417,2025-06-06,Cancelado,Efectivo (retiro en local),0.0,8
1945,116,2025-03-24,Completado,Transferencia,4.99,4
1946,491,2026-06-20,Reembolsado,Transferencia,0.0,5
1947,144,2024-09-20,Completado,Efectivo (retiro en local),4.99,12
1948,252,2024-08-24,Cancelado,Tarjeta de débito,2.5,7
1949,45,2024-11-27,Completado,Tarjeta de débito,2.5,
1950,143,2024-07-26,Reembolsado,Tarjeta de débito,2.5,18
1951,73,2024-11-30,Completado,Efectivo (retiro en local),0.0,10
1952,380,2025-03-07,Cancelado,Transferencia,7.99,16
1953,111,2026-05-25,Cancelado,Tarjeta de débito,0.0,2
1954,588,2024-06-26,Completado,Tarjeta de crédito,0.0,
1955,34,2025-04-20,Completado,Tarjeta de crédito,4.99,5
1956,208,2025-01-30,Completado,Transferencia,2.5,9
1957,460,2024-07-04,Reembolsado,Tarjeta de débito,0.0,12
1958,350,2026-05-22,Reembolsado,Efectivo (retiro en local),0.0,15
1959,388,2026-02-10,Completado,Transferencia,0.0,9
1960,76,2025-10-13,Cancelado,Tarjeta de débito,2.5,7
1961,343,2026-01-06,Completado,Transferencia,2.5,
1962,595,2026-04-09,Pendiente,Tarjeta de débito,2.5,
1963,447,2025-11-07,Pendiente,Tarjeta de crédito,7.99,1
1964,4,2026-01-23,Reembolsado,Tarjeta de crédito,4.99,6
1965,603,2025-09-19,Completado,Billetera virtual,4.99,2
1966,411,2025-04-10,Completado,Tarjeta de crédito,2.5,12
1967,172,2024-10-31,Completado,Transferencia,0.0,4
1968,109,2025-08-09,Completado,Transferencia,7.99,14
1969,289,2025-10-25,Completado,Efectivo (retiro en local),0.0,9
1970,205,2024-08-03,Reembolsado,Billetera virtual,0.0,11
1971,489,2025-06-18,Completado,Tarjeta de débito,0.0,8
1972,503,2025-02-15,Completado,Efectivo (retiro en local),0.0,1
1973,378,2024-10-04,Completado,Tarjeta de débito,4.99,3
1974,344,2024-06-09,Pendiente,Tarjeta de débito,4.99,18
1975,507,2026-06-13,Completado,Efectivo (retiro en local),0.0,12
1976,79,2024-08-10,Reembolsado,Transferencia,2.5,9
1977,52,2026-02-24,Completado,Efectivo (retiro en local),0.0,4
1978,387,2025-09-15,Completado,Efectivo (retiro en local),4.99,8
1979,70,2024-06-17,Completado,Tarjeta de débito,2.5,16
1980,426,2026-02-16,Cancelado,Tarjeta de crédito,0.0,2
1981,406,2024-07-25,Reembolsado,Tarjeta de crédito,2.5,7
1982,4,2024-11-30,Completado,Tarjeta de débito,0.0,6
1983,235,2025-03-10,Completado,Billetera virtual,0.0,17
1984,539,2024-08-18,Completado,Billetera virtual,4.99,9
1985,77,2025-02-21,Reembolsado,Tarjeta de crédito,7.99,3
1986,347,2025-07-14,Completado,Billetera virtual,4.99,
1987,349,2026-02-02,Pendiente,Tarjeta de crédito,0.0,11
1988,182,2026-06-26,Pendiente,Transferencia,4.99,3
1989,164,2026-01-06,Cancelado,Efectivo (retiro en local),0.0,14
1990,87,2025-01-08,Pendiente,Efectivo (retiro en local),0.0,10
1991,156,2024-07-23,Cancelado,Efectivo (retiro en local),7.99,7
1992,128,2025-02-09,Reembolsado,Billetera virtual,2.5,8
1993,547,2024-11-22,Completado,Transferencia,0.0,15
1994,84,2026-03-07,Completado,Tarjeta de débito,0.0,2
1995,31,2025-04-15,Pendiente,Tarjeta de débito,4.99,4
1996,183,2025-03-27,Pendiente,Tarjeta de crédito,0.0,5
1997,505,2024-10-27,Completado,Billetera virtual,0.0,9
1998,498,2025-08-19,Pendiente,Tarjeta de débito,4.99,15
1999,197,2026-04-18,Reembolsado,Tarjeta de débito,2.5,15
2000,83,2026-06-13,Completado,Efectivo (retiro en local),4.99,3
2001,320,2026-05-26,Completado,Tarjeta de crédito,0.0,
2002,517,2025-08-01,Reembolsado,Billetera virtual,0.0,
2003,285,2024-11-23,Completado,Transferencia,4.99,8
2004,214,2026-04-07,Reembolsado,Transferencia,0.0,1
2005,236,2025-08-14,Completado,Billetera virtual,0.0,17
2006,504,2025-01-30,Completado,Tarjeta de débito,0.0,5
2007,204,2026-04-26,Completado,Tarjeta de débito,7.99,15
2008,539,2026-02-28,Reembolsado,Efectivo (retiro en local),0.0,9
2009,510,2025-01-09,Completado,Tarjeta de crédito,0.0,17
2010,247,2024-07-26,Pendiente,Billetera virtual,7.99,8
2011,133,2024-08-09,Cancelado,Tarjeta de débito,0.0,
2012,564,2025-09-25,Cancelado,Billetera virtual,7.99,18
2013,12,2025-01-01,Reembolsado,Tarjeta de débito,0.0,6
2014,422,2025-06-05,Completado,Tarjeta de crédito,0.0,7
2015,137,2024-07-19,Reembolsado,Billetera virtual,0.0,2
2016,387,2024-08-18,Reembolsado,Efectivo (retiro en local),4.99,15
2017,165,2024-07-13,Completado,Efectivo (retiro en local),2.5,5
2018,259,2025-04-23,Completado,Efectivo (retiro en local),2.5,14
2019,229,2025-03-15,Completado,Efectivo (retiro en local),4.99,
2020,583,2024-09-17,Pendiente,Efectivo (retiro en local),7.99,8
2021,196,2025-01-28,Cancelado,Tarjeta de débito,2.5,
2022,286,2024-12-08,Completado,Transferencia,0.0,18
2023,516,2025-11-21,Cancelado,Efectivo (retiro en local),0.0,18
2024,10,2025-03-11,Completado,Efectivo (retiro en local),0.0,13
2025,109,2026-05-06,Completado,Transferencia,7.99,13
2026,300,2025-04-04,Pendiente,Billetera virtual,0.0,6
2027,301,2025-01-16,Pendiente,Tarjeta de crédito,2.5,5
2028,263,2026-02-06,Pendiente,Tarjeta de crédito,0.0,18
2029,104,2025-09-19,Completado,Efectivo (retiro en local),4.99,14
2030,296,2025-02-06,Completado,Tarjeta de débito,0.0,6
2031,487,2024-07-29,Completado,Tarjeta de débito,0.0,5
2032,159,2024-12-28,Completado,Tarjeta de crédito,0.0,6
2033,28,2026-03-18,Completado,Tarjeta de crédito,2.5,
2034,435,2025-08-23,Reembolsado,Tarjeta de débito,7.99,9
2035,321,2026-04-16,Pendiente,Efectivo (retiro en local),4.99,17
2036,450,2025-04-21,Cancelado,Tarjeta de débito,2.5,14
2037,595,2026-04-04,Completado,Tarjeta de crédito,0.0,4
2038,212,2026-04-17,Reembolsado,Transferencia,7.99,3
2039,501,2025-10-08,Completado,Transferencia,0.0,16
2040,560,2025-08-19,Completado,Billetera virtual,0.0,9
2041,298,2026-03-31,Pendiente,Billetera virtual,0.0,16
2042,261,2024-06-25,Completado,Tarjeta de débito,0.0,6
2043,259,2025-09-23,Completado,Billetera virtual,4.99,2
2044,237,2026-04-28,Reembolsado,Efectivo (retiro en local),0.0,5
2045,363,2026-05-30,Cancelado,Transferencia,2.5,14
2046,112,2025-10-18,Reembolsado,Transferencia,7.99,2
2047,419,2025-03-05,Reembolsado,Tarjeta de crédito,7.99,6
2048,83,2024-11-15,Cancelado,Billetera virtual,0.0,14
2049,140,2026-05-26,Pendiente,Tarjeta de débito,4.99,17
2050,174,2025-11-21,Reembolsado,Tarjeta de débito,2.5,11
2051,429,2026-01-14,Completado,Tarjeta de crédito,0.0,1
2052,502,2025-08-26,Pendiente,Tarjeta de débito,0.0,6
2053,352,2025-01-08,Pendiente,Billetera virtual,0.0,9
2054,465,2025-01-14,Completado,Efectivo (retiro en local),0.0,
2055,282,2024-08-27,Reembolsado,Transferencia,4.99,8
2056,28,2025-11-21,Completado,Billetera virtual,4.99,
2057,177,2024-06-29,Cancelado,Billetera virtual,0.0,3
2058,252,2026-02-01,Reembolsado,Transferencia,4.99,11
2059,529,2026-06-09,Completado,Transferencia,0.0,12
2060,4,2026-02-10,Completado,Tarjeta de crédito,2.5,8
2061,227,2024-06-25,Completado,Billetera virtual,4.99,18
2062,449,2024-11-28,Completado,Billetera virtual,2.5,17
2063,128,2025-03-22,Pendiente,Tarjeta de débito,0.0,7
2064,266,2025-07-16,Completado,Tarjeta de crédito,2.5,10
2065,35,2025-08-27,Cancelado,Efectivo (retiro en local),7.99,11
2066,297,2024-09-02,Cancelado,Billetera virtual,4.99,5
2067,535,2024-10-29,Completado,Tarjeta de débito,2.5,15
2068,41,2025-10-08,Reembolsado,Efectivo (retiro en local),0.0,10
2069,226,2026-04-16,Reembolsado,Tarjeta de débito,2.5,4
2070,350,2025-09-12,Reembolsado,Efectivo (retiro en local),4.99,9
2071,208,2025-03-03,Completado,Tarjeta de débito,7.99,10
2072,452,2024-06-29,Reembolsado,Billetera virtual,0.0,11
2073,285,2025-02-01,Completado,Billetera virtual,0.0,
2074,391,2025-01-31,Cancelado,Billetera virtual,2.5,3
2075,309,2024-06-07,Reembolsado,Transferencia,0.0,9
2076,265,2026-05-04,Cancelado,Tarjeta de débito,0.0,18
2077,577,2024-06-25,Completado,Billetera virtual,7.99,1
2078,265,2025-05-26,Completado,Billetera virtual,2.5,
2079,562,2026-01-25,Pendiente,Tarjeta de débito,4.99,
2080,411,2025-10-17,Pendiente,Billetera virtual,2.5,9
2081,144,2026-01-22,Completado,Transferencia,0.0,8
2082,608,2025-12-24,Cancelado,Billetera virtual,0.0,12
2083,425,2026-02-12,Completado,Efectivo (retiro en local),4.99,12
2084,390,2025-10-04,Completado,Transferencia,2.5,11
2085,57,2024-12-16,Completado,Efectivo (retiro en local),7.99,4
2086,365,2024-11-05,Cancelado,Billetera virtual,0.0,8
2087,469,2025-02-15,Completado,Billetera virtual,7.99,14
2088,468,2026-05-31,Completado,Tarjeta de débito,0.0,9
2089,547,2024-10-23,Completado,Billetera virtual,0.0,1
2090,403,2026-05-02,Cancelado,Transferencia,0.0,11
2091,321,2026-06-08,Reembolsado,Tarjeta de débito,0.0,4
2092,97,2025-07-06,Completado,Billetera virtual,2.5,4
2093,135,2025-06-28,Completado,Transferencia,0.0,15
2094,507,2025-04-18,Completado,Efectivo (retiro en local),4.99,7
2095,63,2024-10-23,Completado,Efectivo (retiro en local),0.0,4
2096,528,2024-07-26,Pendiente,Efectivo (retiro en local),7.99,16
2097,337,2026-05-21,Reembolsado,Tarjeta de débito,0.0,13
2098,296,2025-09-23,Completado,Tarjeta de débito,2.5,11
2099,71,2025-05-21,Completado,Tarjeta de crédito,0.0,6
2100,553,2026-02-18,Reembolsado,Transferencia,4.99,3
2101,113,2024-10-30,Completado,Transferencia,4.99,5
2102,401,2026-04-01,Reembolsado,Transferencia,4.99,
2103,258,2025-01-07,Completado,Transferencia,0.0,6
2104,8,2026-03-09,Completado,Billetera virtual,7.99,2
2105,520,2025-08-31,Cancelado,Transferencia,7.99,13
2106,382,2025-01-10,Completado,Tarjeta de crédito,0.0,16
2107,144,2025-05-17,Cancelado,Billetera virtual,7.99,13
2108,281,2025-08-06,Reembolsado,Tarjeta de débito,0.0,3
2109,507,2024-12-26,Completado,Tarjeta de crédito,4.99,9
2110,396,2025-06-03,Reembolsado,Efectivo (retiro en local),0.0,16
2111,189,2024-10-09,Completado,Tarjeta de crédito,7.99,6
2112,407,2025-07-29,Completado,Transferencia,0.0,7
2113,80,2025-01-12,Pendiente,Billetera virtual,0.0,3
2114,313,2026-01-03,Completado,Tarjeta de débito,4.99,6
2115,606,2025-05-03,Completado,Efectivo (retiro en local),0.0,15
2116,442,2025-07-07,Completado,Efectivo (retiro en local),0.0,15
2117,419,2025-10-31,Completado,Transferencia,7.99,
2118,163,2025-10-13,Completado,Transferencia,7.99,11
2119,108,2024-07-18,Completado,Tarjeta de crédito,0.0,17
2120,257,2026-02-09,Completado,Tarjeta de crédito,0.0,18
2121,558,2025-02-09,Cancelado,Tarjeta de crédito,0.0,10
2122,162,2024-11-11,Pendiente,Tarjeta de crédito,0.0,10
2123,247,2026-01-15,Completado,Transferencia,0.0,4
2124,405,2026-03-15,Pendiente,Tarjeta de débito,7.99,
2125,610,2025-08-11,Completado,Tarjeta de débito,0.0,1
2126,468,2025-10-11,Reembolsado,Transferencia,2.5,16
2127,82,2025-09-18,Completado,Transferencia,0.0,3
2128,505,2025-04-08,Completado,Efectivo (retiro en local),0.0,1
2129,244,2026-04-04,Reembolsado,Efectivo (retiro en local),0.0,15
2130,26,2025-06-19,Pendiente,Efectivo (retiro en local),7.99,4
2131,359,2024-12-09,Reembolsado,Billetera virtual,2.5,3
2132,221,2024-11-19,Completado,Billetera virtual,7.99,
2133,114,2024-09-24,Pendiente,Billetera virtual,2.5,15
2134,240,2024-06-17,Completado,Tarjeta de débito,0.0,17
2135,63,2026-04-12,Completado,Tarjeta de crédito,2.5,8
2136,239,2025-10-22,Cancelado,Transferencia,2.5,12
2137,8,2024-08-26,Completado,Tarjeta de débito,2.5,3
2138,162,2024-08-04,Pendiente,Tarjeta de débito,0.0,
2139,68,2026-04-22,Completado,Transferencia,2.5,
2140,279,2025-12-06,Completado,Billetera virtual,4.99,11
2141,83,2025-02-08,Cancelado,Efectivo (retiro en local),0.0,16
2142,281,2025-05-10,Reembolsado,Billetera virtual,2.5,10
2143,495,2025-09-21,Pendiente,Tarjeta de crédito,0.0,2
2144,313,2025-09-06,Cancelado,Tarjeta de débito,2.5,12
2145,187,2025-11-27,Completado,Efectivo (retiro en local),4.99,15
2146,17,2024-11-15,Reembolsado,Transferencia,0.0,17
2147,293,2025-02-28,Completado,Billetera virtual,0.0,16
2148,342,2025-01-18,Pendiente,Tarjeta de débito,0.0,
2149,408,2026-05-08,Completado,Transferencia,7.99,8
2150,223,2024-12-17,Completado,Billetera virtual,0.0,7
2151,87,2024-08-19,Completado,Billetera virtual,0.0,6
2152,77,2024-11-13,Cancelado,Tarjeta de crédito,0.0,11
2153,452,2026-06-16,Completado,Transferencia,0.0,18
2154,226,2025-03-12,Completado,Efectivo (retiro en local),0.0,5
2155,572,2024-11-23,Completado,Transferencia,7.99,4
2156,415,2025-04-04,Completado,Billetera virtual,4.99,18
2157,28,2025-06-22,Pendiente,Efectivo (retiro en local),7.99,11
2158,66,2025-11-14,Completado,Efectivo (retiro en local),7.99,18
2159,80,2025-02-28,Completado,Tarjeta de crédito,0.0,16
2160,327,2024-06-03,Completado,Tarjeta de débito,0.0,11
2161,192,2025-10-06,Completado,Efectivo (retiro en local),4.99,15
2162,38,2025-09-17,Cancelado,Billetera virtual,2.5,17
2163,229,2025-10-14,Completado,Tarjeta de débito,7.99,15
2164,448,2025-01-05,Pendiente,Billetera virtual,7.99,17
2165,103,2024-07-12,Completado,Efectivo (retiro en local),0.0,17
2166,243,2025-05-16,Pendiente,Billetera virtual,7.99,
2167,16,2026-02-23,Completado,Tarjeta de débito,0.0,7
2168,389,2025-04-15,Pendiente,Transferencia,0.0,14
2169,301,2024-08-02,Cancelado,Transferencia,4.99,18
2170,251,2025-09-25,Pendiente,Billetera virtual,7.99,16
2171,229,2025-10-11,Pendiente,Transferencia,4.99,9
2172,565,2025-03-25,Completado,Billetera virtual,4.99,18
2173,174,2024-11-09,Pendiente,Billetera virtual,4.99,18
2174,407,2025-10-22,Completado,Efectivo (retiro en local),4.99,17
2175,530,2025-05-14,Completado,Tarjeta de crédito,2.5,
2176,351,2026-01-06,Reembolsado,Tarjeta de crédito,0.0,7
2177,494,2025-06-20,Reembolsado,Tarjeta de débito,0.0,3
2178,148,2025-11-16,Completado,Billetera virtual,0.0,17
2179,394,2024-07-20,Completado,Tarjeta de débito,7.99,5
2180,89,2025-11-24,Reembolsado,Transferencia,0.0,11
2181,426,2025-10-11,Reembolsado,Billetera virtual,2.5,12
2182,257,2024-12-24,Completado,Tarjeta de crédito,0.0,
2183,51,2025-12-03,Cancelado,Tarjeta de débito,0.0,5
2184,533,2025-04-19,Completado,Tarjeta de crédito,2.5,
2185,451,2025-03-16,Reembolsado,Tarjeta de crédito,0.0,18
2186,161,2024-09-18,Completado,Transferencia,4.99,5
2187,336,2025-10-03,Completado,Transferencia,0.0,
2188,115,2024-11-12,Completado,Efectivo (retiro en local),0.0,15
2189,394,2026-04-26,Reembolsado,Transferencia,4.99,16
2190,301,2025-04-02,Completado,Transferencia,0.0,2
2191,160,2026-06-26,Cancelado,Billetera virtual,2.5,15
